2019-08-14 20:58:04 1565812684 13.0 13.0 13.0 13.0 centre-node
13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 


13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 
13 13 13 13 13 13 13 13 

diff
 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0

 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0
 0  0  0  0  0  0  0  0
