2019-08-14 22:44:22 1565819062 14.2 15.9 20.7 22.5 centre-node
15 15 15 15 16 16 16 15 
16 15 16 16 16 16 16 16 
16 16 18 19 17 16 16 16 
16 18 21 21 19 16 16 15 
16 18 22 22 18 16 16 16 
16 16 17 18 16 16 16 16 
16 15 15 16 16 16 15 16 
16 14 15 15 16 15 16 14 


16 16 16 16 16 16 16 15 
14 15 16 18 18 16 15 15 
15 15 17 22 21 18 16 15 
15 16 18 22 21 19 16 15 
16 16 16 18 19 17 16 16 
15 16 16 16 16 16 16 16 
16 15 16 16 16 16 16 16 
14 16 16 16 15 16 16 15 

diff
 1  1  0  1  1  2  2  1
 1  1  2  2  2  2  1  2
 2  2  4  4  2  1  1  2
 2  3  7  7  5  2  2  1
 2  4  8  7  4  2  2  1
 1  2  3  4  2  2  2  2
 2  1  1  2  2  2  1  2
 1  0  1  1  1  1  1  0

 1  2  1  2  2  2  1  1
 0  1  2  4  3  2  1  1
 1  1  3  8  7  4  2  0
 1  2  4  7  7  4  2  1
 1  2  2  4  5  2  2  1
 1  2  2  2  2  1  2  2
 1  1  2  2  2  1  1  2
 0  2  2  1  1  2  2  1
