TAG=img-proc-human-target-poc
TS=2019-08-16-13:53:14
HOSTNAME=centre-node
HEIGHT=220
TARGET_TEMP=
BACKGROUND_TEMP=18.2

2019-08-16 13:53:20 1565960000 15.2 16.8 23.0 24.2 centre-node
17 18 20 18 16 17 16 16 
16 19 24 24 17 17 16 16 
17 19 23 22 19 23 18 17 
17 19 23 22 18 18 17 16 
16 18 20 19 17 16 16 16 
16 17 17 17 16 16 16 16 
17 16 17 17 16 16 16 15 
17 17 17 17 16 16 16 16 


diff
 2  2  5  3  1  2  1  1
 1  4  9  9  2  2  1  1
 2  4  8  7  4  8  2  2
 2  4  8  6  2  3  2  0
 1  2  5  4  2  1  1  1
 1  2  2  2  1  1  0  0
 2  1  2  2  1  1  1  0
 2  2  2  2  1  1  0  1
