TAG=img-proc-human-target-poc
TS=2019-08-16-13:53:02
HOSTNAME=centre-node
HEIGHT=220
TARGET_TEMP=
BACKGROUND_TEMP=18.2

2019-08-16 13:53:08 1565959988 15.5 16.6 23.0 24.2 centre-node
16 17 20 18 17 17 16 16 
17 20 24 23 17 18 16 17 
17 19 23 21 19 23 18 16 
17 18 23 21 18 18 17 16 
16 16 20 19 16 16 16 16 
16 16 17 17 16 16 16 16 
16 16 17 16 16 16 16 16 
16 16 17 16 16 16 16 16 


diff
 1  2  4  2  1  2  1  1
 1  4  9  8  2  2  1  1
 1  4  7  6  3  8  2  1
 1  3  8  6  2  2  2  0
 0  1  4  3  1  1  0  1
 1  1  1  1  1  0  1  0
 1  0  1  1  1  1  0  0
 1  0  1  0  0  0  1  0
