TAG=img-proc-human-target-poc
TS=2019-08-16-13:52:50
HOSTNAME=centre-node
HEIGHT=220
TARGET_TEMP=
BACKGROUND_TEMP=18.2

2019-08-16 13:52:55 1565959976 15.5 16.8 23.0 24.2 centre-node
17 18 20 18 17 17 16 16 
17 20 24 23 17 17 17 17 
18 20 23 22 18 23 17 16 
17 19 23 21 16 18 16 16 
17 17 20 19 17 16 16 16 
16 16 17 16 16 16 16 16 
17 16 17 16 16 16 16 16 
16 17 17 16 16 16 16 16 


diff
 2  2  4  3  1  1  0  1
 2  4  9  8  2  2  2  1
 2  4  8  6  3  7  2  1
 1  4  8  6  1  2  1  0
 2  2  4  4  2  1  0  1
 0  1  1  1  1  1  1  0
 2  0  1  1  1  0  0  0
 1  1  1  1  0  1  0  0
