TAG=img-proc-human-target-poc
TS=2019-08-16-14:12:13
HOSTNAME=centre-node
HEIGHT=220
TARGET_TEMP=
BACKGROUND_TEMP=18.2

2019-08-16 14:12:19 1565961139 15.2 16.2 23.1 26.0 centre-node
17 16 17 17 17 17 16 16 
16 17 18 21 19 18 17 16 
16 19 24 26 23 22 18 16 
16 18 22 24 22 18 16 16 
16 17 17 18 17 16 16 16 
16 16 16 16 16 16 16 16 
16 16 16 16 16 16 15 16 
16 16 16 16 16 16 16 16 


diff
 2  1  2  2  2  2  1  1
 0  2  3  6  4  2  2  1
 1  4  9 11  8  7  2  1
 1  3  6  9  6  3  1  0
 1  2  2  2  2  1  0  1
 1  1  1  1  1  1  1  0
 1  0  1  1  1  1  0  0
 1  1  1  1  0  0  1  0
