TAG=img-proc-human-target-poc
TS=2019-08-16-13:54:03
HOSTNAME=centre-node
HEIGHT=220
TARGET_TEMP=
BACKGROUND_TEMP=18.2

2019-08-16 13:54:09 1565960049 15.0 15.8 21.2 22.2 centre-node
16 15 15 16 16 16 15 16 
16 15 15 16 16 16 16 16 
16 15 16 16 16 22 18 16 
21 20 17 15 16 17 16 15 
22 22 18 16 16 16 15 16 
21 21 17 16 16 15 16 16 
17 16 16 16 16 16 16 15 
16 16 16 16 16 16 16 15 


diff
 0  0  0  0  0  1  0  1
 0  0  0  1  1  1  1  1
 0  0  1  0  1  7  2  1
 6  4  2  0  1  2  1  0
 7  7  3  0  1  1  0  1
 6  6  2  1  0  0  1  0
 2  1  0  0  1  0  0  0
 1  1  1  1  1  1  0  0
