TAG=img-proc-human-target-poc
TS=2019-08-16-14:12:01
HOSTNAME=centre-node
HEIGHT=220
TARGET_TEMP=
BACKGROUND_TEMP=18.2

2019-08-16 14:12:06 1565961127 15.2 16.5 22.5 25.8 centre-node
16 17 17 17 16 16 16 16 
16 18 19 21 19 17 17 16 
17 20 25 26 22 22 18 16 
16 18 22 24 21 18 17 16 
16 16 18 18 17 16 16 16 
16 16 16 17 16 16 16 16 
17 16 16 16 16 16 16 15 
16 16 16 16 16 16 16 16 


diff
 1  2  2  2  1  1  1  1
 1  2  4  6  4  2  2  1
 2  4 10 10  7  7  2  1
 1  3  7  9  6  3  2  0
 1  1  2  3  2  1  1  1
 1  1  1  2  1  1  0  0
 2  0  1  1  1  1  0  0
 1  1  1  1  0  1  1  1
