2019-08-15 13:50:48 1565873448 15.5 16.2 17.0 18.2 centre-node
16 16 16 17 16 16 16 16 
16 16 16 16 16 16 16 16 
18 16 16 16 17 16 16 16 
18 16 16 16 16 16 16 16 
16 17 17 16 16 16 16 17 
16 16 16 16 16 16 16 16 
16 17 17 16 16 16 16 16 
16 17 16 16 16 16 16 17 


diff
 1  0  0  1  0  1  1  0
 1  0  0  1  1  1  0  1
 3  0  1  0  1  0  0  0
 2  1  1  0  1  0  1  0
 1  2  2  0  1  1  0  1
 0  1  1  1  1  1  1  1
 1  1  1  1  1  1  0  0
 1  1  1  1  0  0  1  1
