2019-08-15 14:08:16 1565874497 15.2 16.5 17.2 18.8 centre-node
17 16 17 16 16 16 16 16 
16 17 16 17 16 16 16 16 
18 16 16 16 16 16 16 15 
19 17 17 16 16 16 16 16 
17 17 17 16 17 17 16 16 
16 17 16 16 16 16 16 16 
17 16 16 17 16 16 16 16 
16 18 17 16 16 16 16 16 


diff
 2  1  2  1  1  1  1  1
 1  2  1  2  1  1  0  0
 3  1  1  1  1  1  1  0
 4  2  2  1  1  1  1  0
 2  2  2  1  2  2  1  1
 1  2  1  1  1  1  1  0
 2  1  1  2  1  1  1  1
 1  2  2  1  1  1  1  1
