2019-08-15 14:21:39 1565875300 15.8 16.5 17.2 19.0 centre-node
17 16 16 17 17 16 16 17 
17 16 16 17 16 16 16 16 
19 16 16 17 17 16 16 16 
19 17 16 16 17 16 16 16 
17 17 17 16 16 16 16 16 
16 16 17 17 17 16 17 16 
17 16 16 17 16 16 16 16 
16 17 17 17 16 16 16 16 


diff
 2  0  0  1  1  1  1  1
 1  0  0  1  0  1  0  0
 3  0  1  1  1  0  1  0
 3  1  1  1  1  1  1  0
 2  1  1  1  1  0  0  0
 1  0  1  1  1  0  1  0
 2  1  0  1  1  0  1  0
 0  2  1  1  0  0  0  0
