2019-08-15 14:26:14 1565875574 15.8 16.5 18.1 18.8 centre-node
17 17 16 17 16 17 16 18 
16 16 17 17 16 16 16 16 
19 16 17 16 16 16 16 16 
18 17 17 16 17 16 16 16 
16 17 17 16 16 16 16 16 
17 17 17 17 17 17 16 16 
18 16 16 17 16 16 16 16 
17 17 17 17 17 16 16 16 


diff
 2  1  1  1  0  1  1  2
 1  1  1  2  0  0  0  0
 3  1  1  1  1  0  1  0
 3  1  1  0  1  0  1  0
 1  1  1  0  1  1  0  0
 1  1  1  1  2  1  0  0
 2  0  0  1  0  1  0  0
 1  2  1  1  1  0  0  0
