2019-08-15 13:47:13 1565873234 15.8 16.5 17.2 18.5 centre-node
16 17 16 17 16 16 16 16 
16 16 16 17 16 16 16 16 
18 16 17 16 16 16 16 16 
18 16 17 16 16 16 16 16 
16 16 17 16 17 16 16 16 
16 17 17 17 16 17 17 16 
17 16 17 17 16 16 16 16 
17 17 16 17 16 18 17 17 


diff
 1  1  1  1  0  0  0  1
 0  0  0  1  1  0  0  0
 2  1  1  1  1  0  0  0
 3  1  1  1  1  0  0  0
 0  1  1  1  1  0  0  1
 1  1  1  1  1  1  1  0
 1  1  1  1  1  0  0  0
 1  1  1  1  1  2  2  2
