2019-08-15 13:57:52 1565873872 15.0 16.2 17.0 18.2 centre-node
16 16 16 16 16 16 16 16 
16 16 16 17 16 16 15 15 
18 16 16 16 16 16 16 16 
18 16 16 16 17 16 16 16 
17 16 17 16 17 16 16 16 
16 16 17 17 16 16 17 16 
17 16 16 17 16 16 16 16 
17 16 17 17 17 16 17 16 


diff
 2  1  2  1  1  1  1  2
 1  1  1  2  1  1  0  0
 3  2  1  1  1  1  1  1
 3  2  1  1  2  1  2  1
 2  1  2  1  2  1  1  1
 2  2  2  2  1  2  2  1
 2  2  1  2  2  1  1  2
 2  2  2  2  2  1  2  1
