2019-08-15 14:21:21 1565875282 15.0 16.1 17.0 19.0 centre-node
17 17 16 16 16 16 16 17 
17 16 16 16 16 16 15 16 
19 16 16 16 16 16 16 15 
19 16 16 16 16 16 16 16 
17 16 17 16 16 16 16 16 
16 17 16 16 16 16 16 16 
17 16 16 16 16 16 16 16 
16 16 16 16 16 15 16 16 


diff
 2  2  1  1  1  1  0  2
 2  1  0  1  1  1  0  1
 4  2  2  1  1  1  1  0
 4  1  1  0  1  0  1  1
 2  1  2  1  1  1  1  1
 1  2  0  2  1  1  2  1
 2  1  1  1  1  1  1  0
 1  2  2  1  1  0  2  1
