2019-08-15 13:50:57 1565873457 15.8 16.5 17.0 18.5 centre-node
17 16 16 16 16 16 16 17 
17 16 16 17 16 16 16 16 
18 16 17 16 16 16 16 16 
18 16 16 16 16 16 16 16 
17 16 17 16 16 16 16 16 
16 16 16 16 16 16 17 16 
17 16 17 16 17 16 16 16 
17 17 16 17 16 16 17 16 


diff
 1  1  0  0  0  0  1  1
 1  0  1  1  0  0  0  0
 3  0  1  0  1  0  0  0
 2  1  0  0  0  0  0  0
 1  1  1  0  1  0  0  1
 1  1  0  1  0  1  1  0
 1  0  1  1  1  1  0  0
 1  2  1  1  1  0  1  0
