2019-08-15 14:04:35 1565874276 15.5 16.8 17.5 19.0 centre-node
17 16 16 16 16 17 16 17 
17 16 16 17 17 16 16 16 
19 16 17 17 17 16 16 16 
19 17 17 17 17 16 16 16 
17 17 17 17 17 16 16 16 
17 17 16 17 17 16 17 16 
18 16 16 17 17 16 16 16 
18 17 17 16 17 17 17 17 


diff
 2  0  0  1  1  2  1  1
 1  1  0  1  1  1  1  1
 4  1  2  1  2  1  1  0
 3  2  1  1  2  1  1  1
 2  2  2  2  2  1  0  1
 2  1  1  2  2  1  1  0
 2  1  1  2  2  1  1  0
 2  1  1  1  1  2  2  1
