2019-08-15 14:20:05 1565875205 15.5 16.4 17.0 19.0 centre-node
16 16 16 17 17 16 16 17 
16 16 16 16 16 16 16 16 
18 16 17 16 17 16 16 16 
19 17 16 16 16 16 16 16 
16 17 17 16 16 16 16 16 
16 16 16 16 16 16 16 16 
17 16 16 16 16 16 16 16 
16 17 16 16 16 16 16 17 


diff
 1  1  1  1  1  1  0  2
 1  1  1  1  0  0  0  0
 3  1  1  1  1  1  1  0
 4  1  0  0  1  1  1  1
 1  1  2  0  1  1  0  0
 1  1  1  1  1  1  1  0
 2  1  1  1  1  1  1  1
 0  1  1  1  0  0  1  1
